ID_Venta,Fecha,ID_Cliente,ID_Producto,Cantidad,Metodo_Pago_cat,Estado,Categoria,ID_Categoria,Precio_Unitario,Region,ID_Metodo,Metodo_Pago,ID_Ticket,Monto_Venta
1861,2024-12-21,117,29,5,5,Completa,Bebidas,6,11.54,NOA,5,Transferencia,1073,57.699999999999996
1862,2024-08-21,26,31,2,4,Completa,Galletitas y Snacks,7,5.24,Centro,4,Mercado Pago,237,10.48
1863,2024-02-17,46,26,5,4,Completa,Congelados,5,9.54,Centro,4,Mercado Pago,401,47.699999999999996
1867,2024-03-03,132,22,6,5,Pendiente,Frutas y Verduras,4,4.21,Buenos Aires,5,Transferencia,1197,25.259999999999998
1868,2024-04-14,234,19,6,1,Pendiente,Frutas y Verduras,4,6.54,Buenos Aires,1,Efectivo,2118,39.24
1869,2024-11-02,205,16,4,5,Completa,Panadería,3,15.23,Patagonia,5,Transferencia,1862,60.92
1870,2024-05-16,307,29,3,1,Completa,Bebidas,6,11.54,Cuyo,1,Efectivo,2749,34.62
1871,2024-07-16,184,20,1,5,Completa,Frutas y Verduras,4,4.25,Buenos Aires,5,Transferencia,1681,4.25
1872,2024-04-04,239,16,6,1,Completa,Panadería,3,15.23,Buenos Aires,1,Efectivo,2166,91.38
1874,2024-03-19,92,15,4,3,Completa,Panadería,3,3.51,Patagonia,3,Tarjeta de Débito,848,14.04
1878,2024-02-09,214,17,3,4,Completa,Frutas y Verduras,4,6.54,Patagonia,4,Mercado Pago,1940,19.62
1880,2024-08-19,269,29,3,3,Completa,Bebidas,6,11.54,Centro,3,Tarjeta de Débito,2428,34.62
1881,2024-06-16,218,24,5,3,Completa,Congelados,5,13.54,Centro,3,Tarjeta de Débito,1979,67.69999999999999
1882,2024-10-29,7,32,3,4,Completa,Galletitas y Snacks,7,6.25,Cuyo,4,Mercado Pago,55,18.75
1884,2024-12-02,98,33,5,3,Completa,Galletitas y Snacks,7,8.54,Centro,3,Tarjeta de Débito,908,42.699999999999996
1885,2024-07-21,219,17,6,4,Completa,Frutas y Verduras,4,6.54,Patagonia,4,Mercado Pago,1987,39.24
1887,2024-07-21,19,19,2,5,Completa,Frutas y Verduras,4,6.54,Centro,5,Transferencia,161,13.08
1888,2024-05-21,281,32,5,3,Completa,Galletitas y Snacks,7,6.25,Buenos Aires,3,Tarjeta de Débito,2535,31.25
1891,2024-08-18,83,32,5,3,Completa,Galletitas y Snacks,7,6.25,Buenos Aires,3,Tarjeta de Débito,771,31.25
1892,2024-11-17,222,13,1,4,Completa,Panadería,3,12.56,Centro,4,Mercado Pago,2020,12.56
1893,2024-11-24,245,38,4,5,Completa,Conservas,8,6.21,NEA,5,Transferencia,2224,24.84
1894,2024-04-21,1,37,4,4,Completa,Conservas,8,3.65,Patagonia,4,Mercado Pago,4,14.6
1895,2024-08-03,125,13,4,5,Completa,Panadería,3,12.56,Patagonia,5,Transferencia,1149,50.24
1896,2024-07-04,302,19,6,1,Completa,Frutas y Verduras,4,6.54,Patagonia,1,Efectivo,2704,39.24
1897,2024-07-02,57,37,2,4,Pendiente,Conservas,8,3.65,Centro,4,Mercado Pago,522,7.3
1898,2024-07-17,261,20,4,4,Completa,Frutas y Verduras,4,4.25,NOA,4,Mercado Pago,2358,17.0
1899,2024-04-13,176,22,2,5,Completa,Frutas y Verduras,4,4.21,NEA,5,Transferencia,1602,8.42
1900,2024-04-25,222,24,2,3,Completa,Congelados,5,13.54,Centro,3,Tarjeta de Débito,2011,27.08
1902,2024-06-15,55,37,5,4,Completa,Conservas,8,3.65,Patagonia,4,Mercado Pago,497,18.25
1903,2024-03-20,278,33,2,5,Completa,Galletitas y Snacks,7,8.54,Centro,5,Transferencia,2502,17.08
1904,2024-04-10,231,12,4,4,Completa,Panadería,3,8.12,Patagonia,4,Mercado Pago,2087,32.48
1905,2024-05-18,275,16,1,1,Completa,Panadería,3,15.23,Buenos Aires,1,Efectivo,2478,15.23
1906,2024-05-23,158,21,3,5,Completa,Frutas y Verduras,4,3.25,Buenos Aires,5,Transferencia,1431,9.75
1907,2024-02-29,278,12,3,5,Pendiente,Panadería,3,8.12,Centro,5,Transferencia,2500,24.36
1909,2024-09-21,272,17,6,5,Pendiente,Frutas y Verduras,4,6.54,Buenos Aires,5,Transferencia,2450,39.24
1910,2024-11-12,292,38,4,5,Completa,Conservas,8,6.21,Patagonia,5,Transferencia,2638,24.84
1912,2024-07-23,23,21,1,4,Completa,Frutas y Verduras,4,3.25,Patagonia,4,Mercado Pago,199,3.25
1913,2024-04-03,78,33,5,4,Completa,Galletitas y Snacks,7,8.54,Buenos Aires,4,Mercado Pago,717,42.699999999999996
1914,2024-12-09,212,28,3,1,Completa,Bebidas,6,9.45,Buenos Aires,1,Efectivo,1927,28.349999999999998
1915,2024-04-12,21,27,4,4,Completa,Bebidas,6,6.21,Buenos Aires,4,Mercado Pago,177,24.84
1916,2024-12-25,98,30,4,4,Completa,Bebidas,6,13.54,Centro,4,Mercado Pago,910,54.16
1917,2024-05-23,168,29,4,1,Completa,Bebidas,6,11.54,Centro,1,Efectivo,1524,46.16
1919,2024-05-20,67,36,3,4,Pendiente,Conservas,8,3.25,NEA,4,Mercado Pago,615,9.75
1920,2024-03-20,184,36,6,3,Completa,Conservas,8,3.25,Buenos Aires,3,Tarjeta de Débito,1673,19.5
1921,2024-05-09,192,24,6,4,Completa,Congelados,5,13.54,Cuyo,4,Mercado Pago,1753,81.24
1922,2024-04-14,269,31,1,5,Pendiente,Galletitas y Snacks,7,5.24,Centro,5,Transferencia,2426,5.24
1923,2024-05-12,112,18,5,5,Completa,Frutas y Verduras,4,7.25,NEA,5,Transferencia,1031,36.25
1924,2024-06-08,8,26,6,5,Pendiente,Congelados,5,9.54,Buenos Aires,5,Transferencia,65,57.239999999999995
1926,2024-05-02,55,33,1,4,Completa,Galletitas y Snacks,7,8.54,Patagonia,4,Mercado Pago,495,8.54
1927,2024-11-12,59,18,1,5,Pendiente,Frutas y Verduras,4,7.25,Centro,5,Transferencia,544,7.25
1928,2024-02-15,310,35,1,1,Completa,Conservas,8,4.25,Patagonia,1,Efectivo,2778,4.25
1929,2024-09-20,252,31,5,3,Completa,Galletitas y Snacks,7,5.24,Patagonia,3,Tarjeta de Débito,2292,26.200000000000003
1932,2024-05-15,146,37,1,5,Completa,Conservas,8,3.65,Cuyo,5,Transferencia,1317,3.65
1933,2024-05-14,314,12,5,3,Completa,Panadería,3,8.12,Patagonia,3,Tarjeta de Débito,2828,40.599999999999994
1934,2024-02-11,69,27,1,2,Completa,Bebidas,6,6.21,Cuyo,2,Tarjeta de Crédito,633,6.21
1936,2024-10-23,89,29,5,1,Pendiente,Bebidas,6,11.54,Patagonia,1,Efectivo,821,57.699999999999996
1937,2024-08-03,326,25,1,1,Completa,Congelados,5,15.45,Cuyo,1,Efectivo,2942,15.45
1938,2024-07-30,125,16,3,4,Completa,Panadería,3,15.23,Patagonia,4,Mercado Pago,1148,45.69
1939,2024-11-05,141,27,5,5,Completa,Bebidas,6,6.21,NEA,5,Transferencia,1281,31.05
1940,2024-12-16,87,28,5,5,Completa,Bebidas,6,9.45,Patagonia,5,Transferencia,807,47.25
1941,2024-07-09,133,13,2,4,Pendiente,Panadería,3,12.56,Buenos Aires,4,Mercado Pago,1211,25.12
1942,2024-03-24,41,31,1,4,Pendiente,Galletitas y Snacks,7,5.24,Patagonia,4,Mercado Pago,366,5.24
1943,2024-07-21,235,15,2,4,Completa,Panadería,3,3.51,NEA,4,Mercado Pago,2138,7.02
1945,2024-06-21,190,35,3,1,Completa,Conservas,8,4.25,NEA,1,Efectivo,1740,12.75
1947,2024-03-24,288,29,2,5,Completa,Bebidas,6,11.54,Buenos Aires,5,Transferencia,2598,23.08
1948,2024-11-18,5,19,3,4,Completa,Frutas y Verduras,4,6.54,Centro,4,Mercado Pago,39,19.62
1950,2024-06-28,111,15,5,1,Pendiente,Panadería,3,3.51,Cuyo,1,Efectivo,1018,17.549999999999997
1952,2024-04-29,190,19,4,5,Pendiente,Frutas y Verduras,4,6.54,NEA,5,Transferencia,1739,26.16
1953,2024-11-24,71,32,1,5,Completa,Galletitas y Snacks,7,6.25,Buenos Aires,5,Transferencia,660,6.25
1954,2024-06-20,120,17,4,5,Completa,Frutas y Verduras,4,6.54,Buenos Aires,5,Transferencia,1097,26.16
1955,2024-08-02,78,30,6,4,Completa,Bebidas,6,13.54,Buenos Aires,4,Mercado Pago,720,81.24
1956,2024-08-30,1,36,3,3,Completa,Conservas,8,3.25,Patagonia,3,Tarjeta de Débito,8,9.75
1957,2024-03-10,217,37,2,1,Completa,Conservas,8,3.65,Centro,1,Efectivo,1969,7.3
1958,2024-11-24,310,23,5,4,Completa,Congelados,5,8.23,Patagonia,4,Mercado Pago,2784,41.150000000000006
1959,2024-12-01,58,16,6,5,Completa,Panadería,3,15.23,Buenos Aires,5,Transferencia,535,91.38
1960,2024-04-06,266,30,3,5,Completa,Bebidas,6,13.54,Buenos Aires,5,Transferencia,2400,40.62
1961,2024-05-01,177,35,3,5,Completa,Conservas,8,4.25,NEA,5,Transferencia,1614,12.75
1963,2024-09-19,99,12,1,5,Completa,Panadería,3,8.12,Buenos Aires,5,Transferencia,915,8.12
1964,2024-09-01,319,29,1,5,Completa,Bebidas,6,11.54,Patagonia,5,Transferencia,2879,11.54
1965,2024-11-07,185,36,5,4,Completa,Conservas,8,3.25,Centro,4,Mercado Pago,1696,16.25
1966,2024-06-06,11,24,1,4,Completa,Congelados,5,13.54,Buenos Aires,4,Mercado Pago,90,13.54
1968,2024-04-02,285,12,2,5,Pendiente,Panadería,3,8.12,Patagonia,5,Transferencia,2567,16.24
1969,2024-10-17,233,29,1,1,Completa,Bebidas,6,11.54,Centro,1,Efectivo,2117,11.54
1971,2024-10-06,176,30,1,3,Completa,Bebidas,6,13.54,NEA,3,Tarjeta de Débito,1610,13.54
1972,2024-10-31,305,22,5,2,Completa,Frutas y Verduras,4,4.21,Patagonia,2,Tarjeta de Crédito,2733,21.05
1973,2024-08-01,80,20,3,3,Completa,Frutas y Verduras,4,4.25,NEA,3,Tarjeta de Débito,743,12.75
1974,2024-05-19,99,17,1,4,Completa,Frutas y Verduras,4,6.54,Buenos Aires,4,Mercado Pago,912,6.54
1976,2024-03-31,299,18,6,5,Completa,Frutas y Verduras,4,7.25,Cuyo,5,Transferencia,2681,43.5
1977,2024-12-25,36,38,5,5,Completa,Conservas,8,6.21,Buenos Aires,5,Transferencia,332,31.05
1978,2024-11-01,210,21,3,4,Completa,Frutas y Verduras,4,3.25,Centro,4,Mercado Pago,1907,9.75
1979,2024-08-13,185,21,3,5,Completa,Frutas y Verduras,4,3.25,Centro,5,Transferencia,1690,9.75
1980,2024-06-28,160,30,4,5,Pendiente,Bebidas,6,13.54,Centro,5,Transferencia,1451,54.16
1981,2024-08-24,70,35,5,1,Completa,Conservas,8,4.25,Centro,1,Efectivo,645,21.25
1982,2024-11-10,283,26,1,3,Completa,Congelados,5,9.54,Buenos Aires,3,Tarjeta de Débito,2556,9.54
1983,2024-02-18,63,27,4,5,Completa,Bebidas,6,6.21,Buenos Aires,5,Transferencia,575,24.84
1984,2024-03-20,321,38,2,1,Pendiente,Conservas,8,6.21,Cuyo,1,Efectivo,2893,12.42
1985,2024-05-31,84,34,5,1,Completa,Galletitas y Snacks,7,5.45,Buenos Aires,1,Efectivo,777,27.25
1986,2024-05-01,278,17,6,5,Completa,Frutas y Verduras,4,6.54,Centro,5,Transferencia,2504,39.24
1987,2024-06-21,90,15,4,4,Completa,Panadería,3,3.51,Buenos Aires,4,Mercado Pago,831,14.04
1988,2024-04-28,114,21,2,5,Completa,Frutas y Verduras,4,3.25,Centro,5,Transferencia,1042,6.5
1989,2024-07-08,274,17,2,3,Completa,Frutas y Verduras,4,6.54,Buenos Aires,3,Tarjeta de Débito,2469,13.08
1990,2024-07-22,242,16,4,5,Completa,Panadería,3,15.23,NEA,5,Transferencia,2195,60.92
1991,2024-08-11,21,35,2,1,Completa,Conservas,8,4.25,Buenos Aires,1,Efectivo,182,8.5
1992,2024-09-25,266,29,6,4,Completa,Bebidas,6,11.54,Buenos Aires,4,Mercado Pago,2405,69.24
1993,2024-11-17,99,31,1,1,Completa,Galletitas y Snacks,7,5.24,Buenos Aires,1,Efectivo,918,5.24
1994,2024-07-24,323,31,6,5,Completa,Galletitas y Snacks,7,5.24,Centro,5,Transferencia,2913,31.44
1996,2024-04-24,117,23,2,3,Completa,Congelados,5,8.23,NOA,3,Tarjeta de Débito,1070,16.46
1998,2024-03-21,279,31,1,1,Pendiente,Galletitas y Snacks,7,5.24,Centro,1,Efectivo,2514,5.24
1999,2024-02-25,209,33,2,5,Completa,Galletitas y Snacks,7,8.54,Buenos Aires,5,Transferencia,1890,17.08
2005,2024-05-10,45,28,3,4,Pendiente,Bebidas,6,9.45,Buenos Aires,4,Mercado Pago,396,28.349999999999998
2006,2024-11-19,152,33,3,4,Completa,Galletitas y Snacks,7,8.54,NOA,4,Mercado Pago,1386,25.619999999999997
2007,2024-02-12,288,14,2,4,Completa,Panadería,3,12.36,Buenos Aires,4,Mercado Pago,2596,24.72
2008,2024-03-24,162,15,4,4,Completa,Panadería,3,3.51,Patagonia,4,Mercado Pago,1464,14.04
2009,2024-06-08,238,30,5,5,Completa,Bebidas,6,13.54,Buenos Aires,5,Transferencia,2162,67.69999999999999
2012,2024-12-07,210,33,4,4,Completa,Galletitas y Snacks,7,8.54,Centro,4,Mercado Pago,1909,34.16
2014,2024-06-26,229,35,4,2,Completa,Conservas,8,4.25,Cuyo,2,Tarjeta de Crédito,2070,17.0
2016,2024-12-16,58,34,3,1,Completa,Galletitas y Snacks,7,5.45,Buenos Aires,1,Efectivo,536,16.35
2018,2024-05-22,69,27,6,1,Completa,Bebidas,6,6.21,Cuyo,1,Efectivo,636,37.26
2019,2024-03-12,49,13,6,4,Completa,Panadería,3,12.56,Buenos Aires,4,Mercado Pago,434,75.36
2021,2024-08-18,240,37,3,2,Completa,Conservas,8,3.65,Buenos Aires,2,Tarjeta de Crédito,2176,10.95
2022,2024-06-07,211,30,3,5,Completa,Bebidas,6,13.54,Centro,5,Transferencia,1917,40.62
2023,2024-06-20,280,24,2,1,Completa,Congelados,5,13.54,Centro,1,Efectivo,2525,27.08
2026,2024-09-28,48,17,3,4,Pendiente,Frutas y Verduras,4,6.54,Patagonia,4,Mercado Pago,432,19.62
2027,2024-02-22,184,32,4,1,Completa,Galletitas y Snacks,7,6.25,Buenos Aires,1,Efectivo,1672,25.0
2028,2024-12-03,226,16,3,3,Completa,Panadería,3,15.23,Patagonia,3,Tarjeta de Débito,2055,45.69
2031,2024-11-07,190,33,3,5,Completa,Galletitas y Snacks,7,8.54,NEA,5,Transferencia,1745,25.619999999999997
2032,2024-09-03,100,38,4,4,Completa,Conservas,8,6.21,NEA,4,Mercado Pago,924,24.84
2034,2024-07-03,15,24,1,5,Completa,Congelados,5,13.54,Buenos Aires,5,Transferencia,132,13.54
2035,2024-07-04,225,18,6,1,Completa,Frutas y Verduras,4,7.25,Buenos Aires,1,Efectivo,2042,43.5
2037,2024-10-04,296,32,3,4,Completa,Galletitas y Snacks,7,6.25,Buenos Aires,4,Mercado Pago,2660,18.75
2039,2024-12-01,88,12,3,1,Completa,Panadería,3,8.12,Patagonia,1,Efectivo,815,24.36
2040,2024-03-22,313,12,5,1,Completa,Panadería,3,8.12,Cuyo,1,Efectivo,2808,40.599999999999994
2041,2024-10-03,219,28,5,5,Completa,Bebidas,6,9.45,Patagonia,5,Transferencia,1990,47.25
2042,2024-03-03,221,22,6,5,Completa,Frutas y Verduras,4,4.21,Buenos Aires,5,Transferencia,2003,25.259999999999998
2043,2024-02-08,318,27,2,5,Completa,Bebidas,6,6.21,Buenos Aires,5,Transferencia,2865,12.42
2046,2024-08-03,13,22,1,5,Completa,Frutas y Verduras,4,4.21,Centro,5,Transferencia,112,4.21
2047,2024-02-28,117,17,1,5,Completa,Frutas y Verduras,4,6.54,NOA,5,Transferencia,1066,6.54
2048,2024-03-27,261,25,3,4,Completa,Congelados,5,15.45,NOA,4,Mercado Pago,2357,46.349999999999994
2050,2024-06-18,58,24,4,2,Completa,Congelados,5,13.54,Buenos Aires,2,Tarjeta de Crédito,528,54.16
2051,2024-04-14,165,30,2,5,Completa,Bebidas,6,13.54,Buenos Aires,5,Transferencia,1494,27.08
2052,2024-07-13,322,19,4,4,Completa,Frutas y Verduras,4,6.54,NEA,4,Mercado Pago,2903,26.16
2053,2024-08-29,178,30,1,2,Completa,Bebidas,6,13.54,Patagonia,2,Tarjeta de Crédito,1625,13.54
2054,2024-03-20,209,37,3,5,Completa,Conservas,8,3.65,Buenos Aires,5,Transferencia,1891,10.95
2056,2024-08-18,320,36,6,4,Pendiente,Conservas,8,3.25,Centro,4,Mercado Pago,2888,19.5
2059,2024-02-29,84,20,6,3,Completa,Frutas y Verduras,4,4.25,Buenos Aires,3,Tarjeta de Débito,776,25.5
2061,2024-07-17,318,30,2,4,Completa,Bebidas,6,13.54,Buenos Aires,4,Mercado Pago,2868,27.08
2062,2024-11-15,172,28,1,4,Completa,Bebidas,6,9.45,Buenos Aires,4,Mercado Pago,1571,9.45
2063,2024-11-03,8,32,1,1,Completa,Galletitas y Snacks,7,6.25,Buenos Aires,1,Efectivo,69,6.25
2064,2024-07-09,306,30,5,4,Completa,Bebidas,6,13.54,Cuyo,4,Mercado Pago,2738,67.69999999999999
2065,2024-09-29,202,16,3,5,Completa,Panadería,3,15.23,NEA,5,Transferencia,1831,45.69
2067,2024-02-26,73,23,1,4,Completa,Congelados,5,8.23,Centro,4,Mercado Pago,671,8.23
2068,2024-06-21,224,27,6,5,Completa,Bebidas,6,6.21,Cuyo,5,Transferencia,2034,37.26
2069,2024-09-21,243,37,5,4,Completa,Conservas,8,3.65,Buenos Aires,4,Mercado Pago,2205,18.25
2070,2024-06-30,89,17,1,1,Completa,Frutas y Verduras,4,6.54,Patagonia,1,Efectivo,818,6.54
2071,2024-10-04,122,31,1,2,Pendiente,Galletitas y Snacks,7,5.24,Centro,2,Tarjeta de Crédito,1117,5.24
2072,2024-10-24,11,29,4,4,Completa,Bebidas,6,11.54,Buenos Aires,4,Mercado Pago,94,46.16
2074,2024-06-13,172,20,1,5,Completa,Frutas y Verduras,4,4.25,Buenos Aires,5,Transferencia,1570,4.25
2077,2024-07-03,62,21,6,4,Completa,Frutas y Verduras,4,3.25,NEA,4,Mercado Pago,569,19.5
2078,2024-10-29,60,23,5,5,Completa,Congelados,5,8.23,NEA,5,Transferencia,556,41.150000000000006
2080,2024-10-29,62,18,4,5,Pendiente,Frutas y Verduras,4,7.25,NEA,5,Transferencia,574,29.0
2082,2024-06-07,169,19,2,4,Completa,Frutas y Verduras,4,6.54,Centro,4,Mercado Pago,1539,13.08
2084,2024-04-07,138,33,4,3,Completa,Galletitas y Snacks,7,8.54,Buenos Aires,3,Tarjeta de Débito,1249,34.16
2087,2024-04-19,103,27,6,3,Completa,Bebidas,6,6.21,Patagonia,3,Tarjeta de Débito,943,37.26
2088,2024-12-18,70,23,4,5,Completa,Congelados,5,8.23,Centro,5,Transferencia,650,32.92
2089,2024-09-30,221,14,2,5,Pendiente,Panadería,3,12.36,Buenos Aires,5,Transferencia,2006,24.72
2090,2024-10-05,299,19,5,1,Completa,Frutas y Verduras,4,6.54,Cuyo,1,Efectivo,2687,32.7
2091,2024-03-17,44,21,3,5,Completa,Frutas y Verduras,4,3.25,Buenos Aires,5,Transferencia,385,9.75
2092,2024-04-20,272,23,1,3,Completa,Congelados,5,8.23,Buenos Aires,3,Tarjeta de Débito,2447,8.23
2094,2024-03-02,276,25,5,3,Completa,Congelados,5,15.45,Patagonia,3,Tarjeta de Débito,2484,77.25
2095,2024-09-18,36,36,6,2,Completa,Conservas,8,3.25,Buenos Aires,2,Tarjeta de Crédito,328,19.5
2096,2024-12-20,308,25,5,2,Completa,Congelados,5,15.45,Centro,2,Tarjeta de Crédito,2770,77.25
2097,2024-11-12,296,20,1,5,Completa,Frutas y Verduras,4,4.25,Buenos Aires,5,Transferencia,2662,4.25
2098,2024-05-28,108,35,4,4,Completa,Conservas,8,4.25,Patagonia,4,Mercado Pago,996,17.0
2099,2024-10-12,147,34,1,5,Completa,Galletitas y Snacks,7,5.45,Cuyo,5,Transferencia,1326,5.45
2100,2024-11-21,260,24,6,2,Pendiente,Congelados,5,13.54,Buenos Aires,2,Tarjeta de Crédito,2354,81.24
2102,2024-09-29,268,18,4,1,Completa,Frutas y Verduras,4,7.25,NOA,1,Efectivo,2421,29.0
2104,2024-10-11,320,15,5,4,Pendiente,Panadería,3,3.51,Centro,4,Mercado Pago,2890,17.549999999999997
2105,2024-04-29,85,12,1,3,Pendiente,Panadería,3,8.12,Cuyo,3,Tarjeta de Débito,785,8.12
2106,2024-09-12,135,14,2,1,Completa,Panadería,3,12.36,Cuyo,1,Efectivo,1232,24.72
2108,2024-08-19,246,20,2,5,Completa,Frutas y Verduras,4,4.25,NEA,5,Transferencia,2228,8.5
2110,2024-05-07,27,29,5,2,Pendiente,Bebidas,6,11.54,Buenos Aires,2,Tarjeta de Crédito,244,57.699999999999996
2111,2024-07-21,289,23,2,3,Completa,Congelados,5,8.23,Cuyo,3,Tarjeta de Débito,2611,16.46
2112,2024-03-19,119,22,4,2,Pendiente,Frutas y Verduras,4,4.21,Patagonia,2,Tarjeta de Crédito,1084,16.84
2113,2024-10-13,119,37,6,5,Completa,Conservas,8,3.65,Patagonia,5,Transferencia,1091,21.9
2114,2024-05-12,119,17,4,5,Pendiente,Frutas y Verduras,4,6.54,Patagonia,5,Transferencia,1085,26.16
2115,2024-10-19,250,29,4,5,Pendiente,Bebidas,6,11.54,Centro,5,Transferencia,2275,46.16
2116,2024-06-09,187,20,4,5,Completa,Frutas y Verduras,4,4.25,Buenos Aires,5,Transferencia,1711,17.0
2117,2024-04-26,82,12,2,5,Completa,Panadería,3,8.12,Buenos Aires,5,Transferencia,760,16.24
2120,2024-10-17,316,13,5,3,Completa,Panadería,3,12.56,Centro,3,Tarjeta de Débito,2850,62.800000000000004
2121,2024-11-04,261,30,5,4,Completa,Bebidas,6,13.54,NOA,4,Mercado Pago,2361,67.69999999999999
2123,2024-05-27,235,17,3,5,Completa,Frutas y Verduras,4,6.54,NEA,5,Transferencia,2133,19.62
2128,2024-04-28,314,35,1,1,Pendiente,Conservas,8,4.25,Patagonia,1,Efectivo,2826,4.25
2129,2024-11-29,49,36,4,4,Completa,Conservas,8,3.25,Buenos Aires,4,Mercado Pago,441,13.0
2130,2024-08-16,286,15,4,3,Completa,Panadería,3,3.51,Centro,3,Tarjeta de Débito,2580,14.04
2133,2024-07-17,92,13,6,3,Completa,Panadería,3,12.56,Patagonia,3,Tarjeta de Débito,850,75.36
2134,2024-02-19,116,29,5,2,Completa,Bebidas,6,11.54,Buenos Aires,2,Tarjeta de Crédito,1060,57.699999999999996
2135,2024-03-18,50,31,6,4,Completa,Galletitas y Snacks,7,5.24,Buenos Aires,4,Mercado Pago,443,31.44
2136,2024-05-07,150,12,6,2,Completa,Panadería,3,8.12,Buenos Aires,2,Tarjeta de Crédito,1351,48.72
2139,2024-07-17,234,18,6,4,Completa,Frutas y Verduras,4,7.25,Buenos Aires,4,Mercado Pago,2125,43.5
2141,2024-09-01,188,16,4,1,Completa,Panadería,3,15.23,Cuyo,1,Efectivo,1724,60.92
2142,2024-03-29,165,23,2,1,Pendiente,Congelados,5,8.23,Buenos Aires,1,Efectivo,1493,16.46
2143,2024-11-01,54,38,6,4,Completa,Conservas,8,6.21,Buenos Aires,4,Mercado Pago,488,37.26
2144,2024-11-29,281,24,4,4,Completa,Congelados,5,13.54,Buenos Aires,4,Mercado Pago,2539,54.16
2145,2024-04-24,38,12,4,2,Completa,Panadería,3,8.12,Patagonia,2,Tarjeta de Crédito,344,32.48
2146,2024-05-04,278,15,2,4,Completa,Panadería,3,3.51,Centro,4,Mercado Pago,2505,7.02
2147,2024-12-30,231,22,2,1,Pendiente,Frutas y Verduras,4,4.21,Patagonia,1,Efectivo,2095,8.42
2148,2024-11-09,43,16,2,1,Completa,Panadería,3,15.23,Patagonia,1,Efectivo,382,30.46
2150,2024-07-02,214,25,5,5,Completa,Congelados,5,15.45,Patagonia,5,Transferencia,1943,77.25
2151,2024-06-05,127,18,2,2,Completa,Frutas y Verduras,4,7.25,Buenos Aires,2,Tarjeta de Crédito,1162,14.5
2152,2024-08-03,153,25,2,2,Pendiente,Congelados,5,15.45,Cuyo,2,Tarjeta de Crédito,1391,30.9
2153,2024-06-05,282,25,6,4,Completa,Congelados,5,15.45,Centro,4,Mercado Pago,2543,92.69999999999999
2154,2024-09-13,212,25,6,4,Completa,Congelados,5,15.45,Buenos Aires,4,Mercado Pago,1925,92.69999999999999
2155,2024-02-25,162,17,1,3,Pendiente,Frutas y Verduras,4,6.54,Patagonia,3,Tarjeta de Débito,1463,6.54
2156,2024-03-07,193,26,5,1,Completa,Congelados,5,9.54,Buenos Aires,1,Efectivo,1762,47.699999999999996
2158,2024-07-16,148,38,3,4,Pendiente,Conservas,8,6.21,Centro,4,Mercado Pago,1334,18.63
2159,2024-04-13,288,19,3,1,Completa,Frutas y Verduras,4,6.54,Buenos Aires,1,Efectivo,2601,19.62
2160,2024-12-24,321,13,5,4,Completa,Panadería,3,12.56,Cuyo,4,Mercado Pago,2902,62.800000000000004
2161,2024-08-12,280,16,1,4,Completa,Panadería,3,15.23,Centro,4,Mercado Pago,2526,15.23
2162,2024-04-16,304,28,4,4,Pendiente,Bebidas,6,9.45,Cuyo,4,Mercado Pago,2722,37.8
2163,2024-06-23,168,38,6,2,Completa,Conservas,8,6.21,Centro,2,Tarjeta de Crédito,1526,37.26
2164,2024-03-25,292,36,5,5,Completa,Conservas,8,3.25,Patagonia,5,Transferencia,2632,16.25
2165,2024-08-20,106,30,6,1,Completa,Bebidas,6,13.54,NEA,1,Efectivo,981,81.24
2166,2024-08-26,153,36,3,5,Completa,Conservas,8,3.25,Cuyo,5,Transferencia,1392,9.75
2167,2024-11-13,311,27,1,3,Completa,Bebidas,6,6.21,Buenos Aires,3,Tarjeta de Débito,2798,6.21
2168,2024-07-06,38,18,5,3,Completa,Frutas y Verduras,4,7.25,Patagonia,3,Tarjeta de Débito,347,36.25
2169,2024-04-27,284,38,6,4,Completa,Conservas,8,6.21,NOA,4,Mercado Pago,2561,37.26
2171,2024-10-17,106,30,2,3,Completa,Bebidas,6,13.54,NEA,3,Tarjeta de Débito,985,27.08
2172,2024-08-11,238,12,3,3,Completa,Panadería,3,8.12,Buenos Aires,3,Tarjeta de Débito,2163,24.36
2173,2024-12-05,128,25,1,5,Completa,Congelados,5,15.45,Buenos Aires,5,Transferencia,1174,15.45
2174,2024-09-28,325,17,1,3,Completa,Frutas y Verduras,4,6.54,NEA,3,Tarjeta de Débito,2932,6.54
2176,2024-02-20,48,12,5,1,Completa,Panadería,3,8.12,Patagonia,1,Efectivo,423,40.599999999999994
2177,2024-10-24,37,18,6,4,Completa,Frutas y Verduras,4,7.25,Cuyo,4,Mercado Pago,340,43.5
2179,2024-12-07,150,23,4,4,Completa,Congelados,5,8.23,Buenos Aires,4,Mercado Pago,1356,32.92
2180,2024-03-13,74,18,5,3,Completa,Frutas y Verduras,4,7.25,Patagonia,3,Tarjeta de Débito,679,36.25
2183,2024-03-07,38,36,4,1,Completa,Conservas,8,3.25,Patagonia,1,Efectivo,341,13.0
2186,2024-06-09,234,13,3,1,Pendiente,Panadería,3,12.56,Buenos Aires,1,Efectivo,2123,37.68
2187,2024-08-05,69,29,1,1,Completa,Bebidas,6,11.54,Cuyo,1,Efectivo,638,11.54
